path,slug,title,date,expiryDate,publishDate,draft,permalink,kind,section
content/pages/about.md,,关于,2026-01-15T00:00:00Z,0001-01-01T00:00:00Z,2026-01-15T00:00:00Z,false,https://www.pgoj.top/pages/about/,page,pages
content/posts/2026-01-15-jiyuchushen.md,jiyuchushen,机遇与出身造成同格不同命,2026-01-15T00:00:00Z,0001-01-01T00:00:00Z,2026-01-15T00:00:00Z,false,https://www.pgoj.top/archives/jiyuchushen.html,page,posts
content/posts/2026-01-15-shipinlahei.md,shipinlahei,一边刷视频一边拉黑,2026-01-15T00:00:00Z,0001-01-01T00:00:00Z,2026-01-15T00:00:00Z,false,https://www.pgoj.top/archives/shipinlahei.html,page,posts
content/posts/2026-01-14-bearblogshengji.md,bearblogshengji,纠结是否对bearblog升级,2026-01-14T00:00:00Z,0001-01-01T00:00:00Z,2026-01-14T00:00:00Z,false,https://www.pgoj.top/archives/bearblogshengji.html,page,posts
content/posts/2026-01-14-liaozhaizhiyihuabi.md,liaozhaizhiyihuabi,欣赏少女美，细思和尚言,2026-01-14T00:00:00Z,0001-01-01T00:00:00Z,2026-01-14T00:00:00Z,false,https://www.pgoj.top/archives/liaozhaizhiyihuabi.html,page,posts
content/posts/2026-01-14-wusuoweiyouyiyo.md,wusuoweiyouyiyo,意义本无所谓无所谓无,2026-01-14T00:00:00Z,0001-01-01T00:00:00Z,2026-01-14T00:00:00Z,false,https://www.pgoj.top/archives/wusuoweiyouyiyo.html,page,posts
content/posts/2026-01-13-zimeitikuanghuan.md,zimeitikuanghuan,某些自媒体狂欢的盛宴,2026-01-13T00:00:00Z,0001-01-01T00:00:00Z,2026-01-13T00:00:00Z,false,https://www.pgoj.top/archives/zimeitikuanghuan.html,page,posts
content/posts/2026-01-13-yanqianshenbian.md,yanqianshenbian,抬抬头看看眼前,2026-01-13T00:00:00Z,0001-01-01T00:00:00Z,2026-01-13T00:00:00Z,false,https://www.pgoj.top/archives/yanqianshenbian.html,page,posts
content/posts/2026-01-13-zhanzhanglaonong.md,zhanzhanglaonong,站长就像守着土地的老农,2026-01-13T00:00:00Z,0001-01-01T00:00:00Z,2026-01-13T00:00:00Z,false,https://www.pgoj.top/archives/zhanzhanglaonong.html,page,posts
content/posts/2026-01-12-danshenyudingke.md,danshenyudingke,单身与丁克的认知,2026-01-12T00:00:00Z,0001-01-01T00:00:00Z,2026-01-12T00:00:00Z,false,https://www.pgoj.top/archives/danshenyudingke.html,page,posts
content/posts/2026-01-12-xueshengjuanyang.md,xueshengjuanyang,难解的学生课间圈养,2026-01-12T00:00:00Z,0001-01-01T00:00:00Z,2026-01-12T00:00:00Z,false,https://www.pgoj.top/archives/xueshengjuanyang.html,page,posts
content/posts/2026-01-12-yueduxingqudi.md,yueduxingqudi,书渐渐归于“可看可不看”,2026-01-12T00:00:00Z,0001-01-01T00:00:00Z,2026-01-12T00:00:00Z,false,https://www.pgoj.top/archives/yueduxingqudi.html,page,posts
content/posts/2026-01-11-gongshixiangsheng.md,gongshixiangsheng,‘公式相声’只是‘校园相声’,2026-01-11T00:00:00Z,0001-01-01T00:00:00Z,2026-01-11T00:00:00Z,false,https://www.pgoj.top/archives/gongshixiangsheng.html,page,posts
content/posts/2026-01-11-guangboke.md,guangboke,我喜欢逛独立博客的原因,2026-01-11T00:00:00Z,0001-01-01T00:00:00Z,2026-01-11T00:00:00Z,false,https://www.pgoj.top/archives/guangboke.html,page,posts
content/posts/2026-01-10-bokeai.md,bokeai,独立博客AI摘要实属鸡肋,2026-01-10T00:00:00Z,0001-01-01T00:00:00Z,2026-01-10T00:00:00Z,false,https://www.pgoj.top/archives/bokeai.html,page,posts
content/posts/2026-01-10-xiaoyaoxianer.md,xiaoyaoxianer,石一枫的小说《逍遥仙儿》,2026-01-10T00:00:00Z,0001-01-01T00:00:00Z,2026-01-10T00:00:00Z,false,https://www.pgoj.top/archives/xiaoyaoxianer.html,page,posts
content/posts/2026-01-09-dayexiaoshuo.md,dayexiaoshuo,八十岁大爷曾交我一部手稿,2026-01-09T00:00:00Z,0001-01-01T00:00:00Z,2026-01-09T00:00:00Z,false,https://www.pgoj.top/archives/dayexiaoshuo.html,page,posts
content/posts/2026-01-09-xiaoyuanbaling.md,xiaoyuanbaling,不同时代不同的霸凌,2026-01-09T00:00:00Z,0001-01-01T00:00:00Z,2026-01-09T00:00:00Z,false,https://www.pgoj.top/archives/xiaoyuanbaling.html,page,posts
content/posts/2026-01-09-cuijianchenpeisi.md,cuijianchenpeisi,意外成就的经典,2026-01-09T00:00:00Z,0001-01-01T00:00:00Z,2026-01-09T00:00:00Z,false,https://www.pgoj.top/archives/cuijianchenpeisi.html,page,posts
content/posts/2026-01-08-bearwp.md,bearwp,bearblog和wordpress,2026-01-08T00:00:00Z,0001-01-01T00:00:00Z,2026-01-08T00:00:00Z,false,https://www.pgoj.top/archives/bearwp.html,page,posts
content/posts/2026-01-08-fanmeizgongyidian.md,fanmeizgongyidian,范美忠有一点是我认同的,2026-01-08T00:00:00Z,0001-01-01T00:00:00Z,2026-01-08T00:00:00Z,false,https://www.pgoj.top/archives/fanmeizgongyidian.html,page,posts
content/posts/2026-01-08-haoranzhengqi.md,haoranzhengqi,虚假的浩然正气,2026-01-08T00:00:00Z,0001-01-01T00:00:00Z,2026-01-08T00:00:00Z,false,https://www.pgoj.top/archives/haoranzhengqi.html,page,posts
content/posts/2026-01-07-banyinzhe.md,banyinzhe,如今我已成半隐者,2026-01-07T00:00:00Z,0001-01-01T00:00:00Z,2026-01-07T00:00:00Z,false,https://www.pgoj.top/archives/banyinzhe.html,page,posts
content/posts/2026-01-07-meishitouzhele.md,meishitouzhele,生活得学会‘没事偷着乐’,2026-01-07T00:00:00Z,0001-01-01T00:00:00Z,2026-01-07T00:00:00Z,false,https://www.pgoj.top/archives/meishitouzhele.html,page,posts
content/posts/2026-01-06-jiaoshidelei.md,jiaoshidelei,教师的累病去如抽丝,2026-01-06T00:00:00Z,0001-01-01T00:00:00Z,2026-01-06T00:00:00Z,false,https://www.pgoj.top/archives/jiaoshidelei.html,page,posts
content/posts/2026-01-06-wangwenbeisong.md,wangwenbeisong,中规中矩的网文《北颂》,2026-01-06T00:00:00Z,0001-01-01T00:00:00Z,2026-01-06T00:00:00Z,false,https://www.pgoj.top/archives/wangwenbeisong.html,page,posts
content/posts/2026-01-05-aiduliboke.md,aiduliboke,AI或许会杀死独立博客？,2026-01-05T00:00:00Z,0001-01-01T00:00:00Z,2026-01-05T00:00:00Z,false,https://www.pgoj.top/archives/aiduliboke.html,page,posts
content/posts/2026-01-05-fanmeizhongxiao.md,fanmeizhongxiao,范美忠不过是漏出了下面的‘小’,2026-01-05T00:00:00Z,0001-01-01T00:00:00Z,2026-01-05T00:00:00Z,false,https://www.pgoj.top/archives/fanmeizhongxiao.html,page,posts
content/posts/2026-01-05-xiaodelishi.md,xiaodelishi,笑的故事与笑的历史,2026-01-05T00:00:00Z,0001-01-01T00:00:00Z,2026-01-05T00:00:00Z,false,https://www.pgoj.top/archives/xiaodelishi.html,page,posts
content/posts/2026-01-04-shijiecaotaibanzi.md,shijiecaotaibanzi,草台班子里平庸的你我,2026-01-04T00:00:00Z,0001-01-01T00:00:00Z,2026-01-04T00:00:00Z,false,https://www.pgoj.top/archives/shijiecaotaibanzi.html,page,posts
content/posts/2026-01-04-yiyiyisi.md,yiyiyisi,意义与意思,2026-01-04T00:00:00Z,0001-01-01T00:00:00Z,2026-01-04T00:00:00Z,false,https://www.pgoj.top/archives/yiyiyisi.html,page,posts
content/posts/2026-01-03-nvzhubobangyi.md,nvzhubobangyi,我的堂弟也曾当榜一大哥,2026-01-03T00:00:00Z,0001-01-01T00:00:00Z,2026-01-03T00:00:00Z,false,https://www.pgoj.top/archives/nvzhubobangyi.html,page,posts
content/posts/2026-01-03-xueshengxinli.md,xueshengxinli,学生心理问题,2026-01-03T00:00:00Z,0001-01-01T00:00:00Z,2026-01-03T00:00:00Z,false,https://www.pgoj.top/archives/xueshengxinli.html,page,posts
content/posts/2026-01-02-xiyanrenpin.md,xiyanrenpin,有些吸烟者人品恶劣,2026-01-02T00:00:00Z,0001-01-01T00:00:00Z,2026-01-02T00:00:00Z,false,https://www.pgoj.top/archives/xiyanrenpin.html,page,posts
content/posts/2026-01-02-mubiaoyongqi.md,mubiaoyongqi,总要有些小目标有些小勇气,2026-01-02T00:00:00Z,0001-01-01T00:00:00Z,2026-01-02T00:00:00Z,false,https://www.pgoj.top/archives/mubiaoyongqi.html,page,posts
content/posts/2026-01-01-jiapingwaboli.md,jiapingwaboli,破碎的玻璃完整的人性,2026-01-01T00:00:00Z,0001-01-01T00:00:00Z,2026-01-01T00:00:00Z,false,https://www.pgoj.top/archives/jiapingwaboli.html,page,posts
content/posts/2026-01-01-tangshanpoyingzhutigongyuan.md,tangshanpoyingzhutigongyuan,唐山皮影主题公园游玩,2026-01-01T00:00:00Z,0001-01-01T00:00:00Z,2026-01-01T00:00:00Z,false,https://www.pgoj.top/archives/tangshanpoyingzhutigongyuan.html,page,posts
content/posts/2026-01-01-typechoweibo.md,typechoweibo,用typecho实现微博说说功能,2026-01-01T00:00:00Z,0001-01-01T00:00:00Z,2026-01-01T00:00:00Z,false,https://www.pgoj.top/archives/typechoweibo.html,page,posts
content/posts/2025-12-31-geyouxiai.md,geyouxiai,各有喜爱，无需互相伤害,2025-12-31T00:00:00Z,0001-01-01T00:00:00Z,2025-12-31T00:00:00Z,false,https://www.pgoj.top/archives/geyouxiai.html,page,posts
content/posts/2025-12-30-wuyongdejiqing.md,wuyongdejiqing,不留痕迹的无用的激情,2025-12-30T00:00:00Z,0001-01-01T00:00:00Z,2025-12-30T00:00:00Z,false,https://www.pgoj.top/archives/wuyongdejiqing.html,page,posts
content/posts/2025-12-29-zhangboxinmaodun.md,zhangboxinmaodun,张伯鑫矛盾的相声论,2025-12-29T00:00:00Z,0001-01-01T00:00:00Z,2025-12-29T00:00:00Z,false,https://www.pgoj.top/archives/zhangboxinmaodun.html,page,posts
content/posts/2025-12-28-jieyu2xiaoshuo.md,jieyu2xiaoshuo,2025读了孑与2四部小说,2025-12-28T00:00:00Z,0001-01-01T00:00:00Z,2025-12-28T00:00:00Z,false,https://www.pgoj.top/archives/jieyu2xiaoshuo.html,page,posts
content/posts/2025-12-27-tanpianyishangdang.md,tanpianyishangdang,贪便宜要有上当的自觉,2025-12-27T00:00:00Z,0001-01-01T00:00:00Z,2025-12-27T00:00:00Z,false,https://www.pgoj.top/archives/tanpianyishangdang.html,page,posts
content/posts/2025-12-27-zhangboxinbushihe.md,zhangboxinbushihe,张伯鑫真的不适合说相声,2025-12-27T00:00:00Z,0001-01-01T00:00:00Z,2025-12-27T00:00:00Z,false,https://www.pgoj.top/archives/zhangboxinbushihe.html,page,posts
content/posts/2025-12-26-chengjinghonglou.md,chengjinghonglou,老树成精的《红楼梦》,2025-12-26T00:00:00Z,0001-01-01T00:00:00Z,2025-12-26T00:00:00Z,false,https://www.pgoj.top/archives/chengjinghonglou.html,page,posts
content/posts/2025-12-25-haihequnmo.md,haihequnmo,海河边直播后的群魔乱舞,2025-12-25T00:00:00Z,0001-01-01T00:00:00Z,2025-12-25T00:00:00Z,false,https://www.pgoj.top/archives/haihequnmo.html,page,posts
content/posts/2025-12-23-liaozhaichangqingseng.md,liaozhaichangqingseng,别样的穿越-《长清僧》,2025-12-23T00:00:00Z,0001-01-01T00:00:00Z,2025-12-23T00:00:00Z,false,https://www.pgoj.top/archives/liaozhaichangqingseng.html,page,posts
content/posts/2025-12-22-yangyibingdian.md,yangyibingdian,我对杨议的好感降至冰点,2025-12-22T00:00:00Z,0001-01-01T00:00:00Z,2025-12-22T00:00:00Z,false,https://www.pgoj.top/archives/yangyibingdian.html,page,posts
content/posts/2025-12-21-butanzuoyou.md,butanzuoyou,我这样的普通人不配谈论左右,2025-12-21T00:00:00Z,0001-01-01T00:00:00Z,2025-12-21T00:00:00Z,false,https://www.pgoj.top/archives/butanzuoyou.html,page,posts
content/posts/2025-12-20-dutedejianchi.md,dutedejianchi,人的独特就在于某种坚持,2025-12-20T00:00:00Z,0001-01-01T00:00:00Z,2025-12-20T00:00:00Z,false,https://www.pgoj.top/archives/dutedejianchi.html,page,posts
content/posts/2025-09-07-272.md,272,董立勃的《哑巴》出乎意料的结尾,2025-09-07T00:00:00Z,0001-01-01T00:00:00Z,2025-09-07T00:00:00Z,false,https://www.pgoj.top/archives/272.html,page,posts
content/posts/2025-09-01-zhaowenbinduanzhi.md,zhaowenbinduanzhi,一个断指的不同意义,2025-09-01T00:00:00Z,0001-01-01T00:00:00Z,2025-09-01T00:00:00Z,false,https://www.pgoj.top/archives/zhaowenbinduanzhi.html,page,posts
content/posts/2025-02-03-yueweicaotanglaoxuejiu.md,yueweicaotanglaoxuejiu,《阅微草堂笔记》中的老学究,2025-02-03T00:00:00Z,0001-01-01T00:00:00Z,2025-02-03T00:00:00Z,false,https://www.pgoj.top/archives/yueweicaotanglaoxuejiu.html,page,posts
content/posts/2025-02-01-duanpianxiaoshuoyiwei.md,duanpianxiaoshuoyiwei,短篇小说更重要的是‘意味’,2025-02-01T00:00:00Z,0001-01-01T00:00:00Z,2025-02-01T00:00:00Z,false,https://www.pgoj.top/archives/duanpianxiaoshuoyiwei.html,page,posts
content/posts/2024-12-16-huangdiqiguayan.md,huangdiqiguayan,《好歹也是个皇帝》和《北宋妻管严》,2024-12-16T00:00:00Z,0001-01-01T00:00:00Z,2024-12-16T00:00:00Z,false,https://www.pgoj.top/archives/huangdiqiguayan.html,page,posts
content/posts/2024-12-13-weixingxiaoshuoyuebaotushu.md,weixingxiaoshuoyuebaotushu,看了几篇微型小说月报的短篇小说,2024-12-13T00:00:00Z,0001-01-01T00:00:00Z,2024-12-13T00:00:00Z,false,https://www.pgoj.top/archives/weixingxiaoshuoyuebaotushu.html,page,posts
content/posts/2024-11-28-jingjushouzhong.md,jingjushouzhong,渐行渐远的京剧艺术,2024-11-28T00:00:00Z,0001-01-01T00:00:00Z,2024-11-28T00:00:00Z,false,https://www.pgoj.top/archives/jingjushouzhong.html,page,posts
content/posts/2024-11-26-tangrendecanzhuo.md,tangrendecanzhuo,在追孑与2的小说《唐人的餐桌》,2024-11-26T00:00:00Z,0001-01-01T00:00:00Z,2024-11-26T00:00:00Z,false,https://www.pgoj.top/archives/tangrendecanzhuo.html,page,posts
content/posts/2024-11-25-pangdonglaicaili.md,pangdonglaicaili,胖东来的彩礼要求,2024-11-25T00:00:00Z,0001-01-01T00:00:00Z,2024-11-25T00:00:00Z,false,https://www.pgoj.top/archives/pangdonglaicaili.html,page,posts
content/posts/2024-11-01-rensuxihuangyuan.md,rensuxihuangyuan,没看进去任素汐主演的电影《荒原》,2024-11-01T00:00:00Z,0001-01-01T00:00:00Z,2024-11-01T00:00:00Z,false,https://www.pgoj.top/archives/rensuxihuangyuan.html,page,posts
content/posts/2024-10-27-nansongdiyiwudi.md,nansongdiyiwudi,i那位主角大杀四方弃书《南宋第一卧底》,2024-10-27T00:00:00Z,0001-01-01T00:00:00Z,2024-10-27T00:00:00Z,false,https://www.pgoj.top/archives/nansongdiyiwudi.html,page,posts
content/posts/2024-10-24-daolanghuigui.md,daolanghuigui,不管怎样，刀郎的歌还是会听的,2024-10-24T00:00:00Z,0001-01-01T00:00:00Z,2024-10-24T00:00:00Z,false,https://www.pgoj.top/archives/daolanghuigui.html,page,posts
content/posts/2024-10-03-qianxifenghuangshan.md,qianxifenghuangshan,迁西凤凰山景区游玩,2024-10-03T00:00:00Z,0001-01-01T00:00:00Z,2024-10-03T00:00:00Z,false,https://www.pgoj.top/archives/qianxifenghuangshan.html,page,posts
content/posts/2024-10-01-piyingleyuanshoufei.md,piyingleyuanshoufei,唐山皮影主题乐园有了收费项目,2024-10-01T00:00:00Z,0001-01-01T00:00:00Z,2024-10-01T00:00:00Z,false,https://www.pgoj.top/archives/piyingleyuanshoufei.html,page,posts
content/posts/2024-09-01-chuanyuexiaoshuorushui.md,chuanyuexiaoshuorushui,网络穿越文如水,2024-09-01T00:00:00Z,0001-01-01T00:00:00Z,2024-09-01T00:00:00Z,false,https://www.pgoj.top/archives/chuanyuexiaoshuorushui.html,page,posts
content/posts/2024-08-30-sanbuwangluoxiaoshuo.md,sanbuwangluoxiaoshuo,这段时间看的三部网络小说,2024-08-30T00:00:00Z,0001-01-01T00:00:00Z,2024-08-30T00:00:00Z,false,https://www.pgoj.top/archives/sanbuwangluoxiaoshuo.html,page,posts
content/posts/2024-07-15-shuxuehujiaomanchan.md,shuxuehujiaomanchan,数学不能以无知者无畏的勇气胡搅蛮缠,2024-07-15T00:00:00Z,0001-01-01T00:00:00Z,2024-07-15T00:00:00Z,false,https://www.pgoj.top/archives/shuxuehujiaomanchan.html,page,posts
content/posts/2024-07-06-yiqianrujin.md,yiqianrujin,以前时过境迁，如今索然无味,2024-07-06T00:00:00Z,0001-01-01T00:00:00Z,2024-07-06T00:00:00Z,false,https://www.pgoj.top/archives/yiqianrujin.html,page,posts
content/posts/2024-06-23-shenghuoyichuangyiwangyishouji.md,shenghuoyichuangyiwangyishouji,所谓生活，一床一网一手机而已,2024-06-23T00:00:00Z,0001-01-01T00:00:00Z,2024-06-23T00:00:00Z,false,https://www.pgoj.top/archives/shenghuoyichuangyiwangyishouji.html,page,posts
content/posts/2024-06-13-hanweiquanli.md,hanweiquanli,观念不同最好相忘于江湖,2024-06-13T00:00:00Z,0001-01-01T00:00:00Z,2024-06-13T00:00:00Z,false,https://www.pgoj.top/archives/hanweiquanli.html,page,posts
content/posts/2024-03-11-xiaoxuekeben.md,xiaoxuekeben,小学生教材的问题,2024-03-11T00:00:00Z,0001-01-01T00:00:00Z,2024-03-11T00:00:00Z,false,https://www.pgoj.top/archives/xiaoxuekeben.html,page,posts
content/posts/2024-03-05-guliwuyuanwangbaoqiang.md,guliwuyuanwangbaoqiang,《孤立无援》与《hello！树先生》,2024-03-05T00:00:00Z,0001-01-01T00:00:00Z,2024-03-05T00:00:00Z,false,https://www.pgoj.top/archives/guliwuyuanwangbaoqiang.html,page,posts
content/posts/2023-08-17-kongbulvguan.md,kongbulvguan,中午看了12年的电影《恐怖旅馆》,2023-08-17T00:00:00Z,0001-01-01T00:00:00Z,2023-08-17T00:00:00Z,false,https://www.pgoj.top/archives/kongbulvguan.html,page,posts
content/posts/2023-07-31-daolangchaofeng.md,daolangchaofeng,享受《罗刹海市》盛宴者也是被嘲讽者,2023-07-31T00:00:00Z,0001-01-01T00:00:00Z,2023-07-31T00:00:00Z,false,https://www.pgoj.top/archives/daolangchaofeng.html,page,posts
content/posts/2023-07-13-xiaoshuoqingjieheli.md,xiaoshuoqingjieheli,不合理的小说的情节,2023-07-13T00:00:00Z,0001-01-01T00:00:00Z,2023-07-13T00:00:00Z,false,https://www.pgoj.top/archives/xiaoshuoqingjieheli.html,page,posts
content/posts/2023-07-10-aimeifenwei.md,aimeifenwei,你眼里他人是裹挟你的氛围,2023-07-10T00:00:00Z,0001-01-01T00:00:00Z,2023-07-10T00:00:00Z,false,https://www.pgoj.top/archives/aimeifenwei.html,page,posts
content/posts/2023-06-22-zaidayangkaijiuguan.md,zaidayangkaijiuguan,放弃了《我在大唐开酒馆》,2023-06-22T00:00:00Z,0001-01-01T00:00:00Z,2023-06-22T00:00:00Z,false,https://www.pgoj.top/archives/zaidayangkaijiuguan.html,page,posts
content/posts/2023-06-14-wangluoxiaoshuoshoufei.md,wangluoxiaoshuoshoufei,不愿为网络小说付费,2023-06-14T00:00:00Z,0001-01-01T00:00:00Z,2023-06-14T00:00:00Z,false,https://www.pgoj.top/archives/wangluoxiaoshuoshoufei.html,page,posts
content/posts/2023-06-01-jiaoyujixing.md,jiaoyujixing,我们教育似乎在一条畸形的路上越走越远,2023-06-01T00:00:00Z,0001-01-01T00:00:00Z,2023-06-01T00:00:00Z,false,https://www.pgoj.top/archives/jiaoyujixing.html,page,posts
content/posts/2023-05-23-menghuigaokao.md,menghuigaokao,未曾梦回高考是怎样的美妙啊,2023-05-23T00:00:00Z,0001-01-01T00:00:00Z,2023-05-23T00:00:00Z,false,https://www.pgoj.top/archives/menghuigaokao.html,page,posts
content/posts/2023-05-19-shengmudeliaoya.md,shengmudeliaoya,己无关装圣母，己有关露獠牙,2023-05-19T00:00:00Z,0001-01-01T00:00:00Z,2023-05-19T00:00:00Z,false,https://www.pgoj.top/archives/shengmudeliaoya.html,page,posts
content/posts/2023-04-28-fenxiangrichang.md,fenxiangrichang,分享日常生活要自得其乐,2023-04-28T00:00:00Z,0001-01-01T00:00:00Z,2023-04-28T00:00:00Z,false,https://www.pgoj.top/archives/fenxiangrichang.html,page,posts
content/posts/2023-04-26-yueweicaotangbijidong.md,yueweicaotangbijidong,无需徒增烦恼的知州董思任,2023-04-26T00:00:00Z,0001-01-01T00:00:00Z,2023-04-26T00:00:00Z,false,https://www.pgoj.top/archives/yueweicaotangbijidong.html,page,posts
content/posts/2023-04-08-chengzhangchengshu-1.md,chengzhangchengshu-1,成熟的路上未必有你我,2023-04-08T00:00:00Z,0001-01-01T00:00:00Z,2023-04-08T00:00:00Z,false,https://www.pgoj.top/archives/chengzhangchengshu-1.html,page,posts
content/posts/2023-03-21-xiaoxueshuxue.md,xiaoxueshuxue,孩子会计算10+2也会计算10+8，是家长的想当然,2023-03-21T00:00:00Z,0001-01-01T00:00:00Z,2023-03-21T00:00:00Z,false,https://www.pgoj.top/archives/xiaoxueshuxue.html,page,posts
content/posts/2023-01-20-qiujierlishisuyuhouren.md,qiujierlishisuyuhouren,心态平和地接纳复杂凌乱的世界,2023-01-20T00:00:00Z,0001-01-01T00:00:00Z,2023-01-20T00:00:00Z,false,https://www.pgoj.top/archives/qiujierlishisuyuhouren.html,page,posts
content/posts/2023-01-09-youxishoufei.md,youxishoufei,立法强制下载有些收费？,2023-01-09T00:00:00Z,0001-01-01T00:00:00Z,2023-01-09T00:00:00Z,false,https://www.pgoj.top/archives/youxishoufei.html,page,posts
content/posts/2023-01-07-youkuhuiyuanshouji.md,youkuhuiyuanshouji,优酷会员账号只能登录一个手机,2023-01-07T00:00:00Z,0001-01-01T00:00:00Z,2023-01-07T00:00:00Z,false,https://www.pgoj.top/archives/youkuhuiyuanshouji.html,page,posts
content/posts/2022-12-28-zhizhangzhihui.md,zhizhangzhihui,如今每个声音都显得声嘶力竭,2022-12-28T00:00:00Z,0001-01-01T00:00:00Z,2022-12-28T00:00:00Z,false,https://www.pgoj.top/archives/zhizhangzhihui.html,page,posts
content/posts/2022-12-24-bishilian.md,bishilian,鄙视链上的你和我,2022-12-24T00:00:00Z,0001-01-01T00:00:00Z,2022-12-24T00:00:00Z,false,https://www.pgoj.top/archives/bishilian.html,page,posts
content/posts/2022-12-21-xinnianbianpao.md,xinnianbianpao,鞭炮声声只是如我之辈的一点儿执念,2022-12-21T00:00:00Z,0001-01-01T00:00:00Z,2022-12-21T00:00:00Z,false,https://www.pgoj.top/archives/xinnianbianpao.html,page,posts
content/posts/2022-12-16-gaokaoshuxueyazhouti.md,gaokaoshuxueyazhouti,数学压轴题不是你想突破就能突破的,2022-12-16T00:00:00Z,0001-01-01T00:00:00Z,2022-12-16T00:00:00Z,false,https://www.pgoj.top/archives/gaokaoshuxueyazhouti.html,page,posts
content/posts/2022-12-14-dianyingguuzhaijuejing.md,dianyingguuzhaijuejing,宇宙就是人类的孤宅,2022-12-14T00:00:00Z,0001-01-01T00:00:00Z,2022-12-14T00:00:00Z,false,https://www.pgoj.top/archives/dianyingguuzhaijuejing.html,page,posts
content/posts/2022-12-06-bokeluntan.md,bokeluntan,有时候还是怀念以前的时光,2022-12-06T00:00:00Z,0001-01-01T00:00:00Z,2022-12-06T00:00:00Z,false,https://www.pgoj.top/archives/bokeluntan.html,page,posts
content/posts/2022-12-03-zhilixiangdechuanshuo.md,zhilixiangdechuanshuo,《直立象传说》和《奋力求生》,2022-12-03T00:00:00Z,0001-01-01T00:00:00Z,2022-12-03T00:00:00Z,false,https://www.pgoj.top/archives/zhilixiangdechuanshuo.html,page,posts
content/posts/2022-12-01-jieduyuwudu.md,jieduyuwudu,解读与自以为是的误读,2022-12-01T00:00:00Z,0001-01-01T00:00:00Z,2022-12-01T00:00:00Z,false,https://www.pgoj.top/archives/jieduyuwudu.html,page,posts
content/posts/2022-11-23-shuxuejiachenxingshen.md,shuxuejiachenxingshen,陈省身的成长与现在的辅导班,2022-11-23T00:00:00Z,0001-01-01T00:00:00Z,2022-11-23T00:00:00Z,false,https://www.pgoj.top/archives/shuxuejiachenxingshen.html,page,posts
content/posts/2022-11-18-laoshirentianzhenhan.md,laoshirentianzhenhan,古失去的原因就是因为其古,2022-11-18T00:00:00Z,0001-01-01T00:00:00Z,2022-11-18T00:00:00Z,false,https://www.pgoj.top/archives/laoshirentianzhenhan.html,page,posts
content/posts/2022-10-03-fangxiafangbuxia.md,fangxiafangbuxia,放不下也就放不下了,2022-10-03T00:00:00Z,0001-01-01T00:00:00Z,2022-10-03T00:00:00Z,false,https://www.pgoj.top/archives/fangxiafangbuxia.html,page,posts
content/posts/2022-04-11-179.md,179,见贤思齐？呵呵！,2022-04-11T00:00:00Z,0001-01-01T00:00:00Z,2022-04-11T00:00:00Z,false,https://www.pgoj.top/archives/179.html,page,posts
content/posts/2022-04-05-renyushehui.md,renyushehui,人在改变着社会，社会也在改变着人,2022-04-05T00:00:00Z,0001-01-01T00:00:00Z,2022-04-05T00:00:00Z,false,https://www.pgoj.top/archives/renyushehui.html,page,posts
content/posts/2022-04-01-jiaoshijiaoyufangshi.md,jiaoshijiaoyufangshi,教师的教育方式、语气得慎而又慎,2022-04-01T00:00:00Z,0001-01-01T00:00:00Z,2022-04-01T00:00:00Z,false,https://www.pgoj.top/archives/jiaoshijiaoyufangshi.html,page,posts
content/posts/2022-03-13-shuxueshibucunzaide.md,shuxueshibucunzaide,没有数学味道的数学课,2022-03-13T00:00:00Z,0001-01-01T00:00:00Z,2022-03-13T00:00:00Z,false,https://www.pgoj.top/archives/shuxueshibucunzaide.html,page,posts
content/posts/2022-02-27-sanshinianqiandelaoshi.md,sanshinianqiandelaoshi,我记忆中的三十年前的老师,2022-02-27T00:00:00Z,0001-01-01T00:00:00Z,2022-02-27T00:00:00Z,false,https://www.pgoj.top/archives/sanshinianqiandelaoshi.html,page,posts
content/posts/2022-02-14-jiaoshibudushu.md,jiaoshibudushu,教师不读书归根结底是没有养成阅读习惯,2022-02-14T00:00:00Z,0001-01-01T00:00:00Z,2022-02-14T00:00:00Z,false,https://www.pgoj.top/archives/jiaoshibudushu.html,page,posts
content/posts/2022-02-09-HAIZIGUAILING.md,HAIZIGUAILING,孩子不能成为谷爱凌就是父母所造之孽,2022-02-09T00:00:00Z,0001-01-01T00:00:00Z,2022-02-09T00:00:00Z,false,https://www.pgoj.top/archives/HAIZIGUAILING.html,page,posts
content/posts/2022-01-19-wenhualaji.md,wenhualaji," 自得其乐的展现与文化垃圾无关",2022-01-19T00:00:00Z,0001-01-01T00:00:00Z,2022-01-19T00:00:00Z,false,https://www.pgoj.top/archives/wenhualaji.html,page,posts
content/posts/2021-12-31-xiaohaizidexihuan.md,xiaohaizidexihuan,小孩子的一时兴起的喜欢,2021-12-31T00:00:00Z,0001-01-01T00:00:00Z,2021-12-31T00:00:00Z,false,https://www.pgoj.top/archives/xiaohaizidexihuan.html,page,posts
content/posts/2021-12-30-yewandeyuyan.md,yewandeyuyan,许鞍华导演的短片《夜晚的语言》,2021-12-30T00:00:00Z,0001-01-01T00:00:00Z,2021-12-30T00:00:00Z,false,https://www.pgoj.top/archives/yewandeyuyan.html,page,posts
